 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
53152,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,99052942,8,7,321,11595,321,0,40.125,113.49063840000001,4344,0,1656.4285710000001,1547.7376880000006,120.29930420000001,0.151434169,7075210.142999997,26400000.0,98900000,1,98900000,14100000.0,37400000.0,98900000,1,147712,24618.66667,53928.390739999995,134193,47,0,0,0,0,264,232,0.08076489,0.070669279,0,4344,744.75,1286.023354,1653856.0669999996,0,0,0,0,1,0,0,0,0,794.4,40.125,1656.4285710000001,264,0,0,0,0,0,0,8,321,7,11595,274,235,1,32,6.0,0.0,6,6,98900000.0,0.0,98900000,98900000,ATTACK
53,286,2,2,88,664,44,44,44.0,0.0,332,332,332.0,0.0,2629370.629,13986.013990000001,95.33333333,120.7656132,232,3,51,51.0,0.0,51,51,3,3.0,0.0,3,3,0,0,0,0,40,40,6993.006993000001,6993.006993000001,44,332,159.2,157.7440966,24883.2,0,0,0,0,0,0,0,0,1,199.0,44.0,332.0,40,0,0,0,0,0,0,2,88,2,664,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,96239,1,1,46,101,46,46,46.0,0.0,101,101,101.0,0.0,1527.447293,20.78159582,96239.0,0.0,96239,96239,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,10.39079791,10.39079791,46,101,64.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,96.5,46.0,101.0,32,0,0,0,0,0,0,1,46,1,101,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,297565,324,270,840,526575,534,0,2.592592593,29.69474327,4380,0,1950.2777780000001,809.9972467,1772436.274,1996.20251,501.7959528,2718.4948050000007,22461,1,297412,920.7801857999999,3687.7173869999997,23775,1,275433,1023.9144980000001,3751.9327310000003,22537,1,0,0,0,0,13664,5412,1088.837733,907.3647774,0,4380,886.4117646999997,1113.3089519999999,1239456.822,0,0,0,1,0,0,0,0,0,887.9040403999999,2.592592593,1950.2777780000001,13664,0,0,0,0,0,0,324,840,270,526575,8192,946,52,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,23610,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,169.4197374,7870.0,13070.632459999999,22958,1,23610,11805.0,16693.37689,23609,1,0,0.0,0.0,0,0,0,0,0,0,60,44,127.064803,42.35493435,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,0,0,0,3,0,1,0,0,972,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,84995410,7,7,323,11595,323,0,46.14285714,122.08252479999999,5792,0,1656.4285710000001,2118.2272350000007,140.2193366,0.16471477699999998,6538108.462,23500000.0,84800000,0,84900000,14100000.0,34600000.0,84800000,0,145701,24283.5,52645.12177,131144,49,0,0,0,0,232,232,0.082357388,0.082357388,0,5792,794.5333333,1620.464875,2625906.41,0,0,0,0,1,0,0,0,1,851.2857142999999,46.14285714,1656.4285710000001,232,0,0,0,0,0,0,7,323,7,11595,274,235,1,32,2.0,0.0,2,2,84800000.0,0.0,84800000,84800000,ATTACK
22,11865994,23,32,2008,2745,640,0,87.30434783,136.3399611,976,0,85.78125,220.240592,400.55641360000004,4.635094203,219740.6296,601326.7249,2382603,4,10400000,471169.2727,876011.9763,2432476,398,11900000,382769.8387,757947.0573,2382603,4,0,0,0,0,744,1032,1.9383121209999998,2.696782082,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,0,0,1,86.41818182,87.30434783,85.78125,744,0,0,0,0,0,0,23,2008,32,2745,29200,247,16,32,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK
80,67172,3,7,342,11595,342,0,114.0,197.4537921,5792,0,1656.4285710000001,2118.2272350000007,177707.9736,148.8715536,7463.555556,18731.64719,56663,14,9995,4997.5,6999.650027,9947,48,67102,11183.66667,22628.32449,56663,14,0,0,0,0,104,232,44.66146609,104.2100875,0,5792,1085.181818,1824.575502,3329075.764,0,0,0,1,0,0,0,0,2,1193.7,114.0,1656.4285710000001,104,0,0,0,0,0,0,3,342,7,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK
9080,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.3329999999,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,14623,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,820.6250427,273.5416809,4874.333333,8185.78917,14326,67,297,297.0,0.0,297,297,14556,14556.0,0.0,14556,14556,0,0,0,0,40,64,136.7708405,136.7708405,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK
53,48194,2,2,80,216,40,40,40.0,0.0,108,108,108.0,0.0,6141.8433829999985,82.99788355,16064.666669999999,27817.890669999997,48186,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,41.49894178,41.49894178,40,108,67.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,84.0,40.0,108.0,64,0,0,0,0,0,0,2,80,2,216,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,72310220,2,2,111,255,58,53,55.5,3.5355339060000004,186,69,127.5,82.7314934,5.06152519,0.055317215,24100000.0,41700000.0,72300000,28412,72300000,72300000.0,0.0,72300000,72300000,72300000,72300000.0,0.0,72300000,72300000,0,0,0,0,64,52,0.027658607999999998,0.027658607999999998,53,186,83.8,57.50391291,3306.7,0,0,0,0,0,0,0,0,1,104.75,55.5,127.5,64,0,0,0,0,0,0,2,111,2,255,-1,-1,1,32,28412.0,0.0,28412,28412,72300000.0,0.0,72300000,72300000,BENIGN
80,38132,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,314.6963181000001,52.44938634,38132.0,0.0,38132,38132,38132,38132.0,0.0,38132,38132,0,0.0,0.0,0,0,0,0,0,0,40,0,52.44938634,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,11249830,11,12,2021,8023,853,0,183.7272727,336.7191978,1689,0,668.5833332999998,648.485152,892.8134913999999,2.044475339,511355.9091,2073684.997,9771058,3,11200000,1124601.4,3045049.383,9771058,22627,11200000,1019734.0909999999,2911352.58,9774890,3,0,0,0,0,256,252,0.977792553,1.066682785,0,1689,418.5,563.0508511,317026.2609,0,0,0,1,0,0,0,0,1,436.6956522,183.7272727,668.5833332999998,256,0,0,0,0,0,0,11,2021,12,8023,8192,61,5,20,1474956.0,0.0,1474956,1474956,9771058.0,0.0,9771058,9771058,BENIGN
60317,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,292,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49828,31,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,387096.77419354796,64516.1290322581,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32258.064516128998,32258.064516128998,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,137536,11,6,1818,975,1448,0,165.2727272727,428.7514643495,837,0,162.5,335.01507428770014,20307.4104234528,123.60400186129999,8596.0,14002.7316715942,32213,3,137536,13753.6,16388.2290426866,34438,3,104101,20820.2,17816.5726979125,34966,493,0,0,0,0,364,200,79.9790600279,43.6249418334,0,1448,155.1666666667,377.68462567410006,142645.67647058802,0,0,0,1,0,0,0,0,0,164.2941176471,165.2727272727,162.5,364,0,0,0,0,0,0,11,1818,6,975,65535,65,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,75479408,15,20,665,4779,291,0,44.33333333,87.33324246,1460,0,238.95,455.28758700000003,72.12563193,0.46370263,2219982.588,4100091.755,10000000,1,70700000,5046431.071,5160202.558,10000000,225,75500000,3971102.0530000003,4868705.6510000015,10000000,3,0,0,0,0,324,412,0.19872969899999998,0.264972931,0,1460,151.22222219999998,354.2960111,125525.6635,0,0,0,1,0,0,0,0,1,155.5428571,44.33333333,238.95,324,0,0,0,0,0,0,15,665,20,4779,8192,12501,13,20,99004.0,187149.9979,523420,28002,9993858.143,17602.6143,10000000,9953961,BENIGN
1666,68,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,117647.0588,29411.764710000003,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,14705.88235,14705.88235,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK
53,30944,1,1,54,110,54,54,54.0,0.0,110,110,110.0,0.0,5299.8965873837,64.632885212,30944.0,0.0,30944,30944,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.316442606,32.316442606,54,110,72.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,109.0,54.0,110.0,20,0,0,0,0,0,0,1,54,1,110,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,119561246,24,34,1667,9710,421,0,69.45833333,95.96692327,1430,0,285.5882353,485.6936382,95.15625155,0.4851070220000001,2097565.719,10800000.0,58500000,1,120000000,5198315.0430000005,16800000.0,58600000,16,119000000,3616110.333,14100000.0,58500000,1,0,0,0,0,492,692,0.20073394,0.284373082,0,1430,192.8305085,387.1086969,149853.1432,0,0,0,1,0,0,0,0,1,196.15517240000003,69.45833333,285.5882353,492,0,0,0,0,0,0,24,1667,34,9710,8192,385,23,20,1297520.0,1637738.501,2455576,139464,58400000.0,204333.3537,58500000,58200000,BENIGN
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,ATTACK
6948,93,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,129032.2581,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10752.68817,10752.68817,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,290,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52075,10760235,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,1.672825919,0.27880432,5380117.5,7608407.4470000025,10800000,161,10800000,10800000.0,0.0,10800000,10800000,0,0.0,0.0,0,0,0,0,0,0,40,20,0.185869547,0.09293477300000001,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,13140,65535,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2052,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,5847.953216374301,974.6588693957001,2052.0,0.0,2052,2052,2052,2052.0,0.0,2052,2052,0,0.0,0.0,0,0,0,0,0,0,40,0,974.6588693957001,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,63955,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30765,1,1,60,198,60,60,60.0,0.0,198,198,198.0,0.0,8386.153096050699,65.0089387291,30765.0,0.0,30765,30765,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.5044693645,32.5044693645,60,198,106.0,79.6743371482,6348.0,0,0,0,0,0,0,0,0,1,159.0,60.0,198.0,32,0,0,0,0,0,0,1,60,1,198,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,417,2,2,74,494,37,37,37.0,0.0,247,247,247.0,0.0,1362110.3117506,9592.3261390887,139.0,119.05880899790002,229,4,4,4.0,0.0,4,4,184,184.0,0.0,184,184,0,0,0,0,64,64,4796.1630695444,4796.1630695444,37,247,121.0,115.02173707610001,13230.0,0,0,0,0,0,0,0,0,1,151.25,37.0,247.0,64,0,0,0,0,0,0,2,74,2,494,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,224,2,2,90,384,45,45,45.0,0.0,192,192,192.0,0.0,2116071.42857143,17857.1428571429,74.6666666667,123.2652965491,217,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,8928.5714285714,8928.5714285714,45,192,103.8,80.5152159533,6482.7,0,0,0,0,0,0,0,0,1,129.75,45.0,192.0,64,0,0,0,0,0,0,2,90,2,384,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,34862178,15,12,1585,7677,584,0,105.6666666667,205.6368736621,2611,0,639.75,815.6432068675,265.6747378205,0.7744782898999999,1340853.0,3311840.99327255,10008760,2,34862178,2490155.57142857,4252228.16332637,10032003,3,30004053,2727641.18181818,4659925.31718211,10031718,3,0,0,0,0,488,392,0.43026571659999996,0.3442125733,0,2611,330.7857142857,606.2980783314,367597.35978836,0,0,0,1,0,0,0,0,0,343.037037037,105.6666666667,639.75,488,0,0,0,0,0,0,15,1585,12,7677,29200,292,5,32,41614.6666666667,32067.7939424173,78643,22958,9959292.0,77186.2857248618,10008760,9870352,BENIGN
5414,3,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1333333.3329999999,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,48,0,666666.6667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
23210,15898,15,8,19897,0,2896,0,1326.466667,1209.830618,0,0,0.0,0.0,1251541.074,1446.722858,722.6363636,2371.413473,10234,1,15898,1135.5714289999999,2929.474663,10234,1,15760,2251.428571,4133.173634000002,10518,1,0,0,0,0,496,272,943.5149074999999,503.2079507,0,2896,829.0416667000003,1149.45974,1321257.6940000001,0,0,0,1,0,0,0,0,0,865.0869564999997,1326.466667,0.0,496,0,0,0,0,0,0,15,19897,8,0,29200,395,10,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30949,4,2,164,310,41,41,41.0,0.0,155,155,155.0,0.0,15315.519080000002,193.8673301,6189.8,8498.626076999999,16943,1,16993,5664.333333,9767.641339,16943,1,49,49.0,0.0,49,49,0,0,0,0,80,40,129.2448867,64.62244337,41,155,73.57142857,55.62630416,3094.285714,0,0,0,0,0,0,0,0,0,85.83333333,41.0,155.0,80,0,0,0,0,0,0,4,164,2,310,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3325,54,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,296296.2963,74074.07407,18.0,26.88865932,49,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,48,40,37037.037039999996,37037.037039999996,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,234,2,2,56,568,28,28,28.0,0.0,284,284,284.0,0.0,2666666.667,17094.01709,78.0,129.90381059999999,228,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,8547.008547,8547.008547,28,284,130.4,140.2169747,19660.8,0,0,0,0,0,0,0,0,1,163.0,28.0,284.0,40,0,0,0,0,0,0,2,56,2,568,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37745,4,2,0,31,0,31,0,15.5,21.920310216799997,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,63,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,18964,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,632.7778950000003,105.4629825,18964.0,0.0,18964,18964,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52.73149125,52.73149125,6,6,6.0,0.0,0.0,1,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,0,60,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117446277,24,29,1309,21779,324,0,54.54166667,86.36624701,2860,0,751.0,770.8819161,196.5834983,0.451270158,2258582.25,11300000.0,58500000,2,117000000,5106359.87,16800000.0,58500000,4,117000000,4185609.0360000003,15300000.0,58700000,2,0,0,0,0,492,592,0.20434875100000002,0.24692140699999998,0,2860,427.5555556,663.9906702000002,440883.6101,0,0,0,1,0,0,0,0,1,435.6226415,54.54166667,751.0,492,0,0,0,0,0,0,24,1309,29,21779,8192,368,23,20,298516.5,91537.09414,363243,233790,58300000.0,230658.232,58500000,58100000,BENIGN
443,313204,12,10,604,4091,202,0,50.3333333333,71.4401635615,3551,0,409.1,1106.0591153581,14990.230009833798,70.2417593645,14914.476190476202,25842.714492907002,98393,0,313204,28473.090909090897,30811.917186227,98393,3,261308,29034.2222222222,49432.023344634006,143250,1,0,0,0,0,252,212,38.313686926100004,31.9280724384,0,3551,204.1304347826,732.7432456403999,536912.6640316211,0,0,0,1,0,0,0,0,0,213.4090909091,50.3333333333,409.1,252,0,0,0,0,0,0,12,604,10,4091,8192,123,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5882357,3,1,12,0,6,0,4.0,3.4641016150999997,0,0,0.0,0.0,2.0399985924,0.6799995308,1960785.66666667,3352377.0844279,5831667,39,5882357,2941178.5,4087768.03858346,5831667,50690,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5099996481,0.1699998827,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,26883,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,333274,20,36,904,48438,421,0,45.2,109.13130670000001,2896,0,1345.5,607.7285812999999,148052.3533,168.0299093,6059.527273,18443.67779,112345,1,333274,17540.73684,28815.1321,112345,1,196678,5619.371429,17763.52166,91376,48,0,0,0,0,652,1160,60.0106819,108.01922739999999,0,2896,865.6491228,797.9248195,636684.0175,0,0,0,1,0,0,0,0,1,881.1071429,45.2,1345.5,652,0,0,0,0,0,0,20,904,36,48438,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
44743,33919,16,6,19909,0,2920,0,1244.3125,1021.801528,0,0,0.0,0.0,586957.1627,648.6040272000001,1615.190476,5998.811021,27094,0,33919,2261.266667000001,7062.902585,27094,2,27505,5501.0,12150.27701,27236,48,0,0,0,0,344,144,471.7120198,176.8920074,0,2920,865.6086957,1026.928108,1054581.34,0,0,0,1,0,0,0,0,0,904.9545455,1244.3125,0.0,344,0,0,0,0,0,0,16,19909,6,0,8192,357,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,33430,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,59.82650314,33430.0,0.0,33430,33430,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,29.91325157,29.91325157,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,237,123,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,96103,2,2,86,220,43,43,43.0,0.0,110,110,110.0,0.0,3184.0837434836,41.6220097187,32034.3333333333,55441.796420510494,96053,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,64,40,20.8110048594,20.8110048594,43,110,69.8,36.6974113528,1346.7,0,0,0,0,0,0,0,0,1,87.25,43.0,110.0,64,0,0,0,0,0,0,2,86,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,858806,9,11,703,3950,267,0,78.1111111111,103.30228028030001,1448,0,359.09090909089997,569.9183195065,5417.9872986449,23.2881465663,45200.3157894737,57002.4268733384,183230,2,763166,95395.75,97811.4939721883,278904,187,763037,76303.7,75376.2169358921,198441,2,0,0,0,0,296,360,10.4796659548,12.8084806115,0,1448,221.5714285714,434.4990876203,188789.457142857,0,0,0,1,0,0,0,0,1,232.65,78.1111111111,359.09090909089997,296,0,0,0,0,0,0,9,703,11,3950,29200,254,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,180,2,2,84,192,42,42,42.0,0.0,96,96,96.0,0.0,1533333.333,22222.22222,60.0,97.86214794,173,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,11111.11111,11111.11111,42,96,63.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,79.5,42.0,96.0,64,0,0,0,0,0,0,2,84,2,192,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52994,456,3,1,43,6,31,6,14.33333333,14.43375673,6,6,6.0,0.0,107456.1404,8771.929825,152.0,215.42283999999998,399,3,402,201.0,280.01428530000004,399,3,0,0.0,0.0,0,0,0,0,0,0,60,20,6578.947368,2192.9824559999997,6,31,11.0,11.18033989,125.0,0,0,0,0,1,0,0,0,0,13.75,14.33333333,6.0,60,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,882,2,2,96,148,48,48,48.0,0.0,74,74,74.0,0.0,276643.990929705,4535.147392290301,294.0,426.9508168396,787,47,47,47.0,0.0,47,47,48,48.0,0.0,48,48,0,0,0,0,80,80,2267.5736961451003,2267.5736961451003,48,74,58.4,14.2407864951,202.8,0,0,0,0,0,0,0,0,1,73.0,48.0,74.0,80,0,0,0,0,0,0,2,96,2,148,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,169,2,2,94,226,47,47,47.0,0.0,113,113,113.0,0.0,1893491.124,23668.63905,56.33333333,91.51138363,162,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,11834.319529999999,11834.319529999999,47,113,73.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,91.75,47.0,113.0,64,0,0,0,0,0,0,2,94,2,226,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31183,1,1,57,144,57,57,57.0,0.0,144,144,144.0,0.0,6445.819838,64.13751082,31183.0,0.0,31183,31183,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.06875541,32.06875541,57,144,86.0,50.22947342,2523.0,0,0,0,0,0,0,0,0,1,129.0,57.0,144.0,32,0,0,0,0,0,0,1,57,1,144,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
42716,4,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,750000.0,2.0,1.4142135619999998,3,1,4,2.0,1.4142135619999998,3,1,0,0.0,0.0,0,0,0,0,0,0,96,0,750000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,395,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,383,2,2,78,354,39,39,39.0,0.0,177,177,177.0,0.0,1127937.337,10443.86423,127.66666670000001,216.7956027,378,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,64,64,5221.932115,5221.932115,39,177,94.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,117.75,39.0,177.0,64,0,0,0,0,0,0,2,78,2,354,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,395,1,1,43,105,43,43,43.0,0.0,105,105,105.0,0.0,374683.544303797,5063.291139240499,395.0,0.0,395,395,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2531.6455696203,2531.6455696203,43,105,63.6666666667,35.7957166898,1281.3333333333,0,0,0,0,0,0,0,0,1,95.5,43.0,105.0,20,0,0,0,0,0,0,1,43,1,105,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
